temperature,humidity,heatIndex

21.5,14,20.07

21.5,14,20.07

21.5,14,20.07

21.5,14,20.07

21.5,15,20.1

21.5,14,20.07

21.5,14,20.07

21.5,14,20.07

21.5,14,20.07

21.5,14,20.07

21.5,14,20.07

21.5,14,20.07

21.5,14,20.07

21.5,14,20.07

21.5,14,20.07

21.5,14,20.07

21.5,14,20.07

21.5,14,20.07

21.5,14,20.07

21.5,14,20.07

21.5,15,20.1

21.5,15,20.1

21.5,15,20.1

21.5,15,20.1

21.5,15,20.1

21.5,15,20.1

6.8055434924815986e+38,6.805646932770577e+38,-7.684047460884767e+149

21.5,15,20.1

6.8055434924815986e+38,6.805646932770577e+38,-7.684047460884767e+149

21.5,16,20.12

6.8055434924815986e+38,6.805646932770577e+38,-7.684047460884767e+149

6.8055434924815986e+38,6.805646932770577e+38,-7.684047460884767e+149

21.5,16,20.12

21.5,16,20.12

21.5,16,20.12

21.5,16,20.12

20.5,15,19

6.8055434924815986e+38,6.805646932770577e+38,-7.684047460884767e+149

6.8055434924815986e+38,6.805646932770577e+38,-7.684047460884767e+149

20.5,15,19

20.5,16,19.02

20.5,16,19.02

20.5,16,19.02

20.5,16,19.02

20.5,16,19.02

20.5,16,19.02

20.5,16,19.02

20.5,16,19.02

20.5,16,19.02

20.5,16,19.02

20.5,16,19.02

20.5,16,19.02

20.5,16,19.02

20.5,16,19.02

20.5,17,19.05

20.5,17,19.05

20.5,17,19.05

20.5,17,19.05

20.5,17,19.05

20.5,17,19.05

20.5,17,19.05

20.5,17,19.05

20.5,17,19.05

6.8055434924815986e+38,6.805646932770577e+38,-7.684047460884767e+149

20.5,17,19.05

20.5,18,19.08

20.5,18,19.08

19.5,17,17.95

19.5,17,17.95

20.5,18,19.08

20.5,18,19.08

6.8055434924815986e+38,6.805646932770577e+38,-7.684047460884767e+149

19.5,17,17.95

20.5,18,19.08

19.5,17,17.95

19.5,17,17.95

19.5,17,17.95

19.5,17,17.95

19.5,17,17.95

19.5,17,17.95

19.5,17,17.95

19.5,17,17.95

19.5,17,17.95

19.5,17,17.95

19.5,17,17.95

19.5,17,17.95

6.8055434924815986e+38,6.805646932770577e+38,-7.684047460884767e+149

6.8055434924815986e+38,6.805646932770577e+38,-7.684047460884767e+149

6.8055434924815986e+38,6.805646932770577e+38,-7.684047460884767e+149

6.8055434924815986e+38,6.805646932770577e+38,-7.684047460884767e+149

19.5,17,17.95

19.5,17,17.95

19.5,17,17.95

19.5,17,17.95

19.5,17,17.95

19.5,17,17.95

19.5,17,17.95

6.8055434924815986e+38,6.805646932770577e+38,-7.684047460884767e+149

19.5,17,17.95

19.5,18,17.98

19.5,18,17.98

19.5,18,17.98

19.5,18,17.98

19.5,18,17.98

19.5,18,17.98

6.8055434924815986e+38,6.805646932770577e+38,-7.684047460884767e+149

6.8055434924815986e+38,6.805646932770577e+38,-7.684047460884767e+149

19.5,18,17.98

19.5,18,17.98

19.5,18,17.98

19.5,18,17.98

19.5,18,17.98

19.5,18,17.98

19.5,19,18

19.5,18,17.98

19.5,19,18

19.5,18,17.98

19.5,19,18

19.5,19,18

19.5,19,18

19.5,19,18

19.5,19,18

19.5,19,18

19.5,19,18

19.5,19,18

19.5,19,18

19.5,19,18

19.5,19,18

19.5,19,18

19.5,19,18

19.5,19,18

19.5,19,18

19.5,19,18

19.5,19,18

19.5,19,18

19.5,19,18

19.5,19,18

19.5,19,18

19.5,19,18

19.5,19,18

19.5,19,18

19.5,19,18

19.5,19,18

19.5,19,18

19.5,19,18

19.5,19,18

19.5,19,18

19.5,19,18

19.5,19,18

19.5,19,18

19.5,19,18

19.5,19,18

19.5,19,18

19.5,19,18

19.5,19,18

19.5,19,18

19.5,19,18

19.5,20,18.03

19.5,20,18.03

19.5,20,18.03

19.5,20,18.03

19.5,20,18.03

19.5,19,18

19.5,19,18

19.5,20,18.03

19.5,20,18.03

19.5,20,18.03

19.5,20,18.03

19.5,20,18.03

19.5,20,18.03

19.5,20,18.03

19.5,20,18.03

19.5,20,18.03

6.8055434924815986e+38,6.805646932770577e+38,-7.684047460884767e+149

19.5,20,18.03

19.5,20,18.03

19.5,20,18.03

19.5,20,18.03

19.5,20,18.03

19.5,20,18.03

19.5,20,18.03

19.5,20,18.03

19.5,20,18.03

19.5,20,18.03

19.5,20,18.03

19.5,20,18.03

18.5,21,16.95

19.5,20,18.03

18.5,21,16.95

18.5,21,16.95

18.5,21,16.95

18.5,21,16.95

18.5,21,16.95

18.5,21,16.95

18.5,21,16.95

18.5,21,16.95

18.5,21,16.95

18.5,21,16.95

18.5,21,16.95

18.5,21,16.95

18.5,21,16.95

18.5,21,16.95

18.5,21,16.95

18.5,21,16.95

18.5,21,16.95

18.5,21,16.95

18.5,21,16.95

18.5,21,16.95

18.5,21,16.95

18.5,21,16.95

18.5,21,16.95

18.5,21,16.95

18.5,21,16.95

18.5,22,16.98

18.5,21,16.95

18.5,21,16.95

18.5,21,16.95

18.5,21,16.95

18.5,21,16.95

18.5,21,16.95

18.5,22,16.98

18.5,21,16.95

18.5,22,16.98

18.5,22,16.98

18.5,22,16.98

18.5,22,16.98

18.5,22,16.98

18.5,22,16.98

18.5,22,16.98

18.5,22,16.98

18.5,22,16.98

18.5,22,16.98

18.5,22,16.98

18.5,22,16.98

18.5,22,16.98

18.5,22,16.98

18.5,22,16.98

18.5,22,16.98

18.5,22,16.98

18.5,22,16.98

18.5,22,16.98

18.5,22,16.98

18.5,22,16.98

18.5,22,16.98

18.5,22,16.98

18.5,22,16.98

18.5,22,16.98

18.5,22,16.98

18.5,22,16.98

18.5,22,16.98

18.5,22,16.98

18.5,22,16.98

18.5,22,16.98

18.5,22,16.98

18.5,22,16.98

18.5,22,16.98

18.5,22,16.98

17.5,22,15.88

18.5,22,16.98

18.5,22,16.98

18.5,22,16.98

18.5,22,16.98

18.5,22,16.98

18.5,22,16.98

18.5,22,16.98

17.5,22,15.88

17.5,22,15.88

17.5,22,15.88

17.5,22,15.88

17.5,22,15.88

17.5,23,15.91

17.5,23,15.91

18.5,22,16.98

17.5,23,15.91

17.5,22,15.88

17.5,22,15.88

17.5,23,15.91

17.5,23,15.91

17.5,22,15.88

17.5,22,15.88

17.5,22,15.88

17.5,22,15.88

17.5,22,15.88

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,22,15.88

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

16.5,22,14.78

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,23,15.91

17.5,22,15.88

17.5,22,15.88

17.5,22,15.88

17.5,22,15.88

17.5,22,15.88

17.5,22,15.88

17.5,22,15.88

17.5,22,15.88

17.5,22,15.88

17.5,22,15.88

17.5,22,15.88

17.5,22,15.88

17.5,22,15.88

17.5,22,15.88

17.5,22,15.88

17.5,22,15.88

17.5,22,15.88

17.5,22,15.88

17.5,22,15.88

17.5,22,15.88

17.5,22,15.88

17.5,22,15.88

17.5,22,15.88

17.5,22,15.88

17.5,22,15.88

17.5,22,15.88

17.5,22,15.88

17.5,22,15.88

17.5,22,15.88

17.5,22,15.88

17.5,21,15.85

17.5,22,15.88

17.5,21,15.85

17.5,21,15.85

17.5,21,15.85

17.5,21,15.85

17.5,21,15.85

17.5,21,15.85

17.5,21,15.85

17.5,21,15.85

17.5,21,15.85

17.5,22,15.88

17.5,22,15.88

17.5,22,15.88

17.5,22,15.88

18.5,22,16.98

18.5,22,16.98

18.5,21,16.95

-0.5,6.805646932770577e+38,1.7770300324456506e+37

19.5,20,18.03

19.5,19,18

19.5,19,18

19.5,19,18

19.5,19,18

19.5,19,18

19.5,19,18

20.5,20,19.13

20.5,20,19.13

20.5,20,19.13

20.5,20,19.13

20.5,20,19.13

20.5,20,19.13

20.5,20,19.13

20.5,20,19.13

20.5,20,19.13

21.5,20,20.23

20.5,19,19.1

21.5,20,20.23

21.5,20,20.23

21.5,21,20.25

21.5,20,20.23

21.5,20,20.23

21.5,20,20.23

21.5,20,20.23

21.5,20,20.23

21.5,20,20.23

21.5,20,20.23

21.5,20,20.23

21.5,20,20.23

21.5,20,20.23

21.5,20,20.23

21.5,19,20.2

21.5,19,20.2

21.5,20,20.23

21.5,20,20.23

21.5,20,20.23

21.5,20,20.23

21.5,19,20.2

21.5,19,20.2

21.5,19,20.2

21.5,19,20.2

21.5,19,20.2

21.5,19,20.2

22.5,19,21.3

21.5,19,20.2

22.5,19,21.3

22.5,19,21.3

22.5,19,21.3

22.5,19,21.3

22.5,19,21.3

22.5,19,21.3

22.5,19,21.3

22.5,19,21.3

22.5,19,21.3

22.5,19,21.3

22.5,19,21.3

22.5,18,21.28

22.5,18,21.28

22.5,18,21.28

22.5,18,21.28

22.5,17,21.25

22.5,18,21.28

22.5,18,21.28

22.5,18,21.28

22.5,18,21.28

22.5,18,21.28

22.5,18,21.28

22.5,18,21.28

22.5,18,21.28

22.5,19,21.3

22.5,19,21.3

22.5,18,21.28

22.5,18,21.28

22.5,18,21.28

22.5,18,21.28

23.5,18,22.38

23.5,18,22.38

23.5,18,22.38

23.5,17,22.35

23.5,18,22.38

23.5,18,22.38

23.5,18,22.38

23.5,17,22.35

23.5,18,22.38

23.5,17,22.35

23.5,17,22.35

23.5,17,22.35

23.5,17,22.35

23.5,17,22.35

23.5,17,22.35

23.5,17,22.35

23.5,17,22.35

23.5,17,22.35

23.5,16,22.32

23.5,16,22.32

23.5,16,22.32

23.5,16,22.32

23.5,17,22.35

23.5,17,22.35

23.5,17,22.35

23.5,16,22.32

23.5,16,22.32

23.5,16,22.32

23.5,16,22.32

23.5,16,22.32

23.5,15,22.3

23.5,15,22.3

23.5,15,22.3

23.5,15,22.3

23.5,15,22.3

23.5,15,22.3

23.5,15,22.3

23.5,15,22.3

23.5,14,22.27

23.5,14,22.27

23.5,13,22.25

23.5,13,22.25

23.5,13,22.25

23.5,13,22.25

23.5,14,22.27

23.5,14,22.27

23.5,14,22.27

23.5,14,22.27

23.5,14,22.27

23.5,14,22.27

23.5,14,22.27

23.5,14,22.27

22.5,14,21.17

22.5,14,21.17

22.5,14,21.17

22.5,14,21.17

22.5,13,21.15

23.5,13,22.25

23.5,13,22.25

23.5,13,22.25

23.5,13,22.25

23.5,12,22.22

23.5,12,22.22

23.5,13,22.25

23.5,13,22.25

23.5,13,22.25

23.5,13,22.25

23.5,13,22.25

23.5,13,22.25

23.5,13,22.25

23.5,13,22.25

23.5,13,22.25

23.5,12,22.22

23.5,13,22.25

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

23.5,11,22.19

22.5,11,21.09

22.5,11,21.09

22.5,11,21.09

22.5,11,21.09

23.5,11,22.19

22.5,11,21.09

22.5,11,21.09

22.5,10,21.07

22.5,11,21.09

22.5,11,21.09

22.5,10,21.07

22.5,11,21.09

22.5,10,21.07

22.5,10,21.07

22.5,10,21.07

22.5,10,21.07

22.5,10,21.07

22.5,10,21.07

22.5,10,21.07

22.5,10,21.07

22.5,10,21.07

22.5,10,21.07

22.5,10,21.07

22.5,10,21.07

22.5,11,21.09

22.5,11,21.09

22.5,11,21.09

22.5,11,21.09

22.5,11,21.09

22.5,11,21.09

22.5,11,21.09

22.5,11,21.09

22.5,11,21.09

22.5,11,21.09

22.5,11,21.09

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,13,21.15

22.5,13,21.15

22.5,13,21.15

22.5,13,21.15

22.5,13,21.15

22.5,13,21.15

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,11,21.09

22.5,12,21.12

6.779062778503071e+38,6.805646932770577e+38,-7.62436576475865e+149

22.5,11,21.09

22.5,11,21.09

22.5,11,21.09

22.5,11,21.09

22.5,11,21.09

22.5,11,21.09

22.5,11,21.09

22.5,11,21.09

23.5,10,22.17

23.5,9,22.14

24.5,7,23.19

25.5,7,24.29

26.5,6,25.36

26.5,5,25.34

26.5,5,25.34

26.5,5,25.34

25.5,6,24.26

24.5,6,23.16

24.5,6,23.16

24.5,7,23.19

24.5,7,23.19

24.5,6,23.16

24.5,6,23.16

24.5,6,23.16

24.5,6,23.16

24.5,6,23.16

24.5,6,23.16

24.5,6,23.16

25.5,7,24.29

25.5,6,24.26

25.5,6,24.26

26.5,6,25.36

26.5,5,25.34

26.5,4,25.31

26.5,4,25.31

27.5,5,25.7

27.5,5,25.7

27.5,5,25.7

27.5,5,25.7

27.5,5,25.7

28.5,6,26.47

27.5,5,25.7

28.5,6,26.47

29.5,6,27.2

29.5,6,27.2

30.5,7,28

30.5,7,28

30.5,7,28

29.5,6,27.2

29.5,6,27.2

30.5,7,28

30.5,7,28

30.5,7,28

30.5,-2,27.54

30.5,7,28

31.5,7,28.75

31.5,7,28.75

30.5,7,28

28.5,6,26.47

28.5,6,26.47

27.5,5,25.7

27.5,5,25.7

27.5,5,25.7

27.5,5,25.7

27.5,6,25.77

27.5,6,25.77

27.5,6,25.77

26.5,6,25.36

26.5,6,25.36

26.5,6,25.36

26.5,6,25.36

26.5,6,25.36

26.5,6,25.36

26.5,7,25.39

26.5,7,25.39

26.5,7,25.39

26.5,7,25.39

26.5,7,25.39

26.5,7,25.39

26.5,8,25.41

26.5,8,25.41

26.5,8,25.41

26.5,8,25.41

25.5,7,24.29

25.5,8,24.31

26.5,7,25.39

25.5,8,24.31

26.5,8,25.41

25.5,8,24.31

25.5,8,24.31

25.5,8,24.31

25.5,8,24.31

25.5,8,24.31

25.5,8,24.31

25.5,9,24.34

25.5,9,24.34

25.5,9,24.34

25.5,9,24.34

25.5,9,24.34

25.5,9,24.34

25.5,9,24.34

25.5,9,24.34

25.5,9,24.34

25.5,9,24.34

24.5,9,23.24

25.5,10,24.37

24.5,9,23.24

24.5,9,23.24

24.5,9,23.24

24.5,9,23.24

24.5,9,23.24

24.5,9,23.24

24.5,9,23.24

24.5,9,23.24

24.5,9,23.24

24.5,10,23.27

24.5,10,23.27

24.5,10,23.27

24.5,10,23.27

24.5,10,23.27

24.5,10,23.27

24.5,10,23.27

24.5,10,23.27

24.5,10,23.27

24.5,10,23.27

24.5,10,23.27

24.5,10,23.27

24.5,10,23.27

24.5,10,23.27

24.5,10,23.27

24.5,10,23.27

24.5,10,23.27

24.5,10,23.27

23.5,10,22.17

24.5,10,23.27

23.5,10,22.17

23.5,10,22.17

24.5,10,23.27

23.5,10,22.17

23.5,11,22.19

23.5,11,22.19

23.5,11,22.19

23.5,11,22.19

23.5,11,22.19

23.5,11,22.19

23.5,11,22.19

23.5,11,22.19

23.5,11,22.19

23.5,11,22.19

23.5,11,22.19

23.5,11,22.19

23.5,11,22.19

23.5,11,22.19

23.5,11,22.19

23.5,11,22.19

23.5,11,22.19

23.5,11,22.19

23.5,11,22.19

23.5,11,22.19

23.5,12,22.22

23.5,12,22.22

23.5,12,22.22

23.5,12,22.22

23.5,12,22.22

23.5,12,22.22

23.5,12,22.22

23.5,12,22.22

23.5,12,22.22

23.5,12,22.22

23.5,12,22.22

23.5,12,22.22

23.5,12,22.22

23.5,12,22.22

23.5,12,22.22

23.5,12,22.22

23.5,12,22.22

23.5,12,22.22

23.5,12,22.22

23.5,12,22.22

23.5,12,22.22

23.5,12,22.22

23.5,12,22.22

23.5,12,22.22

23.5,12,22.22

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

23.5,12,22.22

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

21.5,12,20.02

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

22.5,12,21.12

21.5,12,20.02

22.5,12,21.12

22.5,12,21.12

22.5,13,21.15

21.5,13,20.05

21.5,13,20.05

21.5,12,20.02

21.5,12,20.02

21.5,12,20.02

22.5,12,21.12

21.5,13,20.05

21.5,13,20.05

21.5,12,20.02

21.5,12,20.02

21.5,12,20.02

21.5,12,20.02

21.5,12,20.02

21.5,12,20.02

21.5,12,20.02

21.5,12,20.02

21.5,12,20.02

21.5,13,20.05

21.5,12,20.02

21.5,13,20.05

21.5,12,20.02

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,12,20.02

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

21.5,13,20.05

20.5,12,18.92

21.5,13,20.05

21.5,13,20.05

20.5,12,18.92

21.5,13,20.05

20.5,12,18.92

20.5,12,18.92

21.5,13,20.05

20.5,12,18.92

20.5,12,18.92

20.5,12,18.92

20.5,12,18.92

20.5,12,18.92

20.5,12,18.92

20.5,12,18.92

21.5,13,20.05

20.5,12,18.92

20.5,12,18.92

20.5,12,18.92

20.5,12,18.92

20.5,12,18.92

20.5,12,18.92

20.5,12,18.92

20.5,12,18.92

20.5,12,18.92

20.5,12,18.92

20.5,12,18.92

20.5,12,18.92

20.5,12,18.92

20.5,12,18.92

20.5,12,18.92

20.5,12,18.92

20.5,12,18.92

20.5,12,18.92

20.5,12,18.92

20.5,12,18.92

20.5,12,18.92

20.5,12,18.92

20.5,12,18.92

20.5,12,18.92

20.5,12,18.92

20.5,12,18.92

20.5,12,18.92

20.5,12,18.92

20.5,12,18.92

20.5,12,18.92

20.5,12,18.92

20.5,12,18.92

20.5,12,18.92

20.5,13,18.95

20.5,12,18.92

20.5,12,18.92

20.5,12,18.92

20.5,13,18.95

20.5,12,18.92

20.5,12,18.92

20.5,12,18.92

20.5,12,18.92

20.5,12,18.92

20.5,12,18.92

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

-0.5,6.805646932770577e+38,1.7770300324456506e+37

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

20.5,13,18.95

20.5,14,18.97

20.5,13,18.95

20.5,13,18.95

20.5,14,18.97

20.5,13,18.95

20.5,13,18.95

20.5,14,18.97

20.5,13,18.95

20.5,13,18.95

20.5,14,18.97

20.5,13,18.95

20.5,14,18.97

20.5,14,18.97

20.5,14,18.97

20.5,14,18.97

20.5,14,18.97

20.5,14,18.97

20.5,14,18.97

20.5,14,18.97

20.5,14,18.97

20.5,14,18.97

20.5,14,18.97

20.5,14,18.97

20.5,14,18.97

20.5,14,18.97

20.5,14,18.97

20.5,14,18.97

20.5,14,18.97

20.5,14,18.97

20.5,14,18.97

20.5,14,18.97

21.5,15,20.1

20.5,14,18.97

20.5,14,18.97

21.5,15,20.1

20.5,14,18.97

20.5,14,18.97

20.5,14,18.97

20.5,15,19

20.5,15,19

20.5,15,19

20.5,15,19

20.5,15,19

20.5,15,19

20.5,15,19

20.5,15,19

20.5,16,19.02

20.5,15,19

21.5,17,20.15

21.5,17,20.15

21.5,17,20.15

21.5,17,20.15

21.5,17,20.15

21.5,17,20.15

21.5,17,20.15

21.5,17,20.15

21.5,17,20.15

21.5,17,20.15

21.5,18,20.18

21.5,18,20.18

21.5,18,20.18

21.5,18,20.18

21.5,18,20.18

21.5,18,20.18

21.5,18,20.18

21.5,18,20.18

21.5,18,20.18

21.5,18,20.18

21.5,18,20.18

21.5,18,20.18

21.5,18,20.18

21.5,19,20.2

21.5,19,20.2

21.5,19,20.2

21.5,19,20.2

21.5,19,20.2

